policy_id,source_id,pooling_rule,small_cell_share,reason
paper4_v4_local_rt0p1750_g0p475_u0p025,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p025,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p025,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p025,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p050,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,state_top20,native_min8,0.23809523809523808,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,grade_period,native_min8,0.5833333333333334,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p075,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,state_top20,native_min8,0.23809523809523808,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,grade_period,native_min8,0.5833333333333334,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p475_u0p100,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p000,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p025,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p050,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p075,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,grade_period,native_min8,0.5833333333333334,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1750_g0p500_u0p100,grade_score,native_min8,0.6,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,original_grade,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,state_top20,native_min8,0.38095238095238093,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,grade_period,native_min8,0.42105263157894735,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p000,grade_score,native_min8,0.5555555555555556,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,original_grade,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,state_top20,native_min8,0.38095238095238093,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,grade_period,native_min8,0.42105263157894735,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p025,grade_score,native_min8,0.5555555555555556,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,original_grade,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,state_top20,native_min8,0.38095238095238093,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,grade_period,native_min8,0.42105263157894735,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p050,grade_score,native_min8,0.5555555555555556,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,original_grade,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,grade_period,native_min8,0.42105263157894735,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p075,grade_score,native_min8,0.5555555555555556,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,original_grade,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,grade_period,native_min8,0.42105263157894735,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p400_u0p100,grade_score,native_min8,0.5555555555555556,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,original_grade,native_min8,0.16666666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p000,grade_score,native_min8,0.5789473684210527,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,original_grade,native_min8,0.16666666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p025,grade_score,native_min8,0.5789473684210527,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,original_grade,native_min8,0.16666666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p050,grade_score,native_min8,0.5789473684210527,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,original_grade,native_min8,0.16666666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p075,grade_score,native_min8,0.5789473684210527,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,original_grade,native_min8,0.16666666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,state_top20,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,grade_period,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p425_u0p100,grade_score,native_min8,0.5789473684210527,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p000,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p025,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,score_decile,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,grade_period,native_min8,0.5416666666666666,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p050,grade_score,native_min8,0.55,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,original_grade,native_min8,0.2857142857142857,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,period,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,term,native_min8,0.5,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,state_top20,native_min8,0.3333333333333333,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,income_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
paper4_v4_local_rt0p1775_g0p450_u0p075,dti_band,native_min8,0.0,minimum-cell pooling prevents single-loan cells from controlling MDCP claims
